fecha,restaurante_id,nombre_restaurante,tipo_cocina,direccion,precio_menu,dia_semana,dia_semana_num,temporada,primer_plato,segundo_plato,postre,temperatura,lluvia,es_festivo,menus_vendidos,ingresos,valoracion_media
2025-10-30,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,otoño,Ensalada de mariscos,Gambas a la plancha,Natillas,18.0,False,False,39,624.0,4.4
2025-10-30,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,otoño,Quesadillas de queso,Fajitas de ternera,Natillas,18.0,False,False,41,451.0,2.9
2025-10-31,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,22.7,False,False,45,562.5,3.0
2025-10-31,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,otoño,Sopa minestrone,Musaka griega,Coulant de chocolate,22.7,False,False,42,546.0,4.9
2025-10-31,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,22.7,False,False,25,287.5,3.7
2025-10-31,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,otoño,Antipasto variado,Ravioli de ricotta,Coulant de chocolate,22.7,False,False,29,406.0,3.8
2025-10-31,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,otoño,Edamame,Arroz frito con gambas,Coulant de chocolate,22.7,False,False,36,396.0,3.9
2025-10-31,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,otoño,Sopa de pescado,Fideuá,Coulant de chocolate,22.7,False,False,20,290.0,4.2
2025-10-31,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,otoño,Patatas revolconas,Chuletas de cordero,Coulant de chocolate,22.7,False,False,32,480.0,3.8
2025-10-31,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,otoño,Rollitos de col,Bowl de lentejas,Coulant de chocolate,22.7,False,False,27,324.0,4.1
2025-10-31,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,otoño,Sopa de pescado,Rape alangostado,Coulant de chocolate,22.7,False,False,21,336.0,4.3
2025-10-31,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,otoño,Totopos con pico de gallo,Chili con carne,Coulant de chocolate,22.7,False,False,39,429.0,3.8
2025-11-03,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,15.0,False,False,42,525.0,4.1
2025-11-03,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,otoño,Ensalada templada de setas,Dorada al horno,Arroz con leche,15.0,False,False,57,741.0,4.4
2025-11-03,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,15.0,False,False,32,368.0,4.1
2025-11-03,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,otoño,Minestrone,Pasta carbonara,Arroz con leche,15.0,False,False,27,378.0,3.9
2025-11-03,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,otoño,Sopa de miso,Pollo teriyaki,Arroz con leche,15.0,False,False,54,594.0,3.1
2025-11-03,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,otoño,Ensalada valenciana,Arroz con pollo,Arroz con leche,15.0,False,False,28,406.0,4.7
2025-11-03,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,otoño,Sopa castellana de setas,Chuletón de ternera,Arroz con leche,15.0,False,False,34,510.0,4.6
2025-11-03,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,otoño,Crema de calabaza y curry,Curry de garbanzos,Arroz con leche,15.0,False,False,23,276.0,3.3
2025-11-03,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,otoño,Salpicón de marisco,Merluza a la vasca,Arroz con leche,15.0,False,False,39,624.0,4.0
2025-11-03,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,otoño,Sopa azteca,Tacos al pastor,Arroz con leche,15.0,False,False,30,330.0,3.8
2025-11-04,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,8.8,False,False,36,450.0,4.6
2025-11-04,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,otoño,Crema de puerros,Pollo al romero,Flan casero,8.8,False,False,59,767.0,4.7
2025-11-04,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,8.8,False,False,31,356.5,3.7
2025-11-04,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,otoño,Bruschetta de tomate,Lasaña boloñesa,Flan casero,8.8,False,False,50,700.0,4.2
2025-11-04,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,otoño,Rollitos de primavera,Pad thai,Flan casero,8.8,False,False,73,803.0,4.5
2025-11-04,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,otoño,Croquetas de jamón,Paella de marisco,Flan casero,8.8,False,False,40,580.0,4.2
2025-11-04,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,otoño,Morcilla de Burgos,Cochinillo asado,Flan casero,8.8,False,False,43,645.0,5.0
2025-11-04,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,otoño,Ensalada de quinoa,Lasaña de verduras,Flan casero,8.8,False,False,30,360.0,3.7
2025-11-04,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,otoño,Gambas al ajillo,Paella de marisco,Flan casero,8.8,False,False,40,640.0,3.5
2025-11-04,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,otoño,Nachos con guacamole,Enchiladas rojas,Flan casero,8.8,False,False,44,484.0,4.9
2025-11-05,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,13.8,False,False,46,575.0,3.6
2025-11-05,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,otoño,Hummus con crudités,Brochetas de ternera,Tarta de manzana,13.8,False,False,46,598.0,2.8
2025-11-05,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,13.8,False,False,35,402.5,3.6
2025-11-05,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,otoño,Ensalada caprese,Scaloppine al limón,Tarta de manzana,13.8,False,False,32,448.0,3.9
2025-11-05,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,otoño,Gyozas de cerdo,Cerdo agridulce,Tarta de manzana,13.8,False,False,55,605.0,3.5
2025-11-05,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,otoño,Mejillones al vapor,Arroz al horno,Tarta de manzana,13.8,False,False,23,333.5,3.9
2025-11-05,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,otoño,Pimientos asados,Costillas de cerdo,Tarta de manzana,13.8,False,False,38,570.0,4.7
2025-11-05,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,otoño,Hummus casero,Hamburguesa vegana,Tarta de manzana,13.8,False,False,33,396.0,3.5
2025-11-05,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,otoño,Mejillones a la marinera,Lubina a la espalda,Tarta de manzana,13.8,False,False,34,544.0,4.4
2025-11-05,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,otoño,Elote asado,Burrito de pollo,Tarta de manzana,13.8,False,False,50,550.0,4.3
2025-11-06,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,10.6,False,False,34,425.0,3.8
2025-11-06,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,otoño,Tabulé,Salmón con verduras,Natillas,10.6,False,False,44,572.0,3.6
2025-11-06,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,10.6,False,False,33,379.5,4.3
2025-11-06,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,otoño,Crema de calabacín,Pizza margarita,Natillas,10.6,False,False,39,546.0,4.6
2025-11-06,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,otoño,Ensalada de wakame,Curry rojo de pollo,Natillas,10.6,False,False,34,374.0,4.0
2025-11-06,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,otoño,Pimientos del piquillo rellenos,Arroz negro,Natillas,10.6,False,False,36,522.0,4.4
2025-11-06,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,otoño,Ensalada templada,Entrecot a la brasa,Natillas,10.6,False,False,28,420.0,2.8
2025-11-06,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,otoño,Sopa de lentejas rojas,Tofu salteado,Natillas,10.6,False,False,25,300.0,3.4
2025-11-06,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,otoño,Ensalada de mariscos,Gambas a la plancha,Natillas,10.6,False,False,37,592.0,4.5
2025-11-06,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,otoño,Quesadillas de queso,Fajitas de ternera,Natillas,10.6,False,False,44,484.0,3.7
2025-11-07,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,8.7,False,False,36,450.0,4.6
2025-11-07,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,otoño,Sopa minestrone,Musaka griega,Coulant de chocolate,8.7,False,False,38,494.0,3.8
2025-11-07,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,8.7,False,False,31,356.5,4.3
2025-11-07,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,otoño,Antipasto variado,Ravioli de ricotta,Coulant de chocolate,8.7,False,False,28,392.0,3.1
2025-11-07,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,otoño,Edamame,Arroz frito con gambas,Coulant de chocolate,8.7,False,False,46,506.0,2.9
2025-11-07,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,otoño,Sopa de pescado,Fideuá,Coulant de chocolate,8.7,False,False,23,333.5,3.8
2025-11-07,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,otoño,Patatas revolconas,Chuletas de cordero,Coulant de chocolate,8.7,False,False,32,480.0,3.9
2025-11-07,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,otoño,Rollitos de col,Bowl de lentejas,Coulant de chocolate,8.7,False,False,24,288.0,3.2
2025-11-07,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,otoño,Sopa de pescado,Rape alangostado,Coulant de chocolate,8.7,False,False,26,416.0,4.7
2025-11-07,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,otoño,Totopos con pico de gallo,Chili con carne,Coulant de chocolate,8.7,False,False,31,341.0,2.9
2025-11-10,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,11.2,False,False,57,712.5,3.3
2025-11-10,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,otoño,Ensalada templada de setas,Dorada al horno,Arroz con leche,11.2,False,False,55,715.0,3.6
2025-11-10,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,11.2,False,False,29,333.5,3.9
2025-11-10,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,otoño,Minestrone,Pasta carbonara,Arroz con leche,11.2,False,False,35,490.0,4.3
2025-11-10,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,otoño,Sopa de miso,Pollo teriyaki,Arroz con leche,11.2,False,False,52,572.0,3.0
2025-11-10,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Lunes,0,otoño,Ensalada valenciana,Arroz con pollo,Arroz con leche,11.2,False,False,33,478.5,4.4
2025-11-10,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Lunes,0,otoño,Sopa castellana de setas,Chuletón de ternera,Arroz con leche,11.2,False,False,26,390.0,3.9
2025-11-10,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Lunes,0,otoño,Crema de calabaza y curry,Curry de garbanzos,Arroz con leche,11.2,False,False,31,372.0,4.7
2025-11-10,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Lunes,0,otoño,Salpicón de marisco,Merluza a la vasca,Arroz con leche,11.2,False,False,36,576.0,4.2
2025-11-10,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Lunes,0,otoño,Sopa azteca,Tacos al pastor,Arroz con leche,11.2,False,False,31,341.0,3.3
2025-11-11,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,12.7,False,False,54,675.0,5.0
2025-11-11,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Martes,1,otoño,Crema de puerros,Pollo al romero,Flan casero,12.7,False,False,39,507.0,4.4
2025-11-11,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Martes,1,otoño,Lentejas estofadas,Merluza en salsa verde,Flan casero,12.7,False,False,33,379.5,4.2
2025-11-11,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Martes,1,otoño,Bruschetta de tomate,Lasaña boloñesa,Flan casero,12.7,False,False,40,560.0,4.1
2025-11-11,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Martes,1,otoño,Rollitos de primavera,Pad thai,Flan casero,12.7,False,False,52,572.0,3.4
2025-11-11,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Martes,1,otoño,Croquetas de jamón,Paella de marisco,Flan casero,12.7,False,False,38,551.0,4.5
2025-11-11,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Martes,1,otoño,Morcilla de Burgos,Cochinillo asado,Flan casero,12.7,False,False,52,780.0,4.4
2025-11-11,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Martes,1,otoño,Ensalada de quinoa,Lasaña de verduras,Flan casero,12.7,False,False,32,384.0,4.4
2025-11-11,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Martes,1,otoño,Gambas al ajillo,Paella de marisco,Flan casero,12.7,False,False,27,432.0,4.5
2025-11-11,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Martes,1,otoño,Nachos con guacamole,Enchiladas rojas,Flan casero,12.7,False,False,56,616.0,4.0
2025-11-12,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,9.7,False,False,46,575.0,4.1
2025-11-12,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Miércoles,2,otoño,Hummus con crudités,Brochetas de ternera,Tarta de manzana,9.7,False,False,59,767.0,3.0
2025-11-12,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Miércoles,2,otoño,Crema de calabaza,Albóndigas en salsa,Tarta de manzana,9.7,False,False,33,379.5,4.3
2025-11-12,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Miércoles,2,otoño,Ensalada caprese,Scaloppine al limón,Tarta de manzana,9.7,False,False,37,518.0,4.6
2025-11-12,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Miércoles,2,otoño,Gyozas de cerdo,Cerdo agridulce,Tarta de manzana,9.7,False,False,72,792.0,4.0
2025-11-12,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Miércoles,2,otoño,Mejillones al vapor,Arroz al horno,Tarta de manzana,9.7,False,False,34,493.0,2.9
2025-11-12,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Miércoles,2,otoño,Pimientos asados,Costillas de cerdo,Tarta de manzana,9.7,False,False,29,435.0,3.9
2025-11-12,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Miércoles,2,otoño,Hummus casero,Hamburguesa vegana,Tarta de manzana,9.7,False,False,36,432.0,3.2
2025-11-12,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Miércoles,2,otoño,Mejillones a la marinera,Lubina a la espalda,Tarta de manzana,9.7,False,False,35,560.0,4.0
2025-11-12,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Miércoles,2,otoño,Elote asado,Burrito de pollo,Tarta de manzana,9.7,False,False,54,594.0,3.0
2025-11-13,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,9.9,False,False,43,537.5,4.3
2025-11-13,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Jueves,3,otoño,Tabulé,Salmón con verduras,Natillas,9.9,False,False,46,598.0,4.1
2025-11-13,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Jueves,3,otoño,Judías con chorizo,Lomo a la plancha,Natillas,9.9,False,False,34,391.0,4.0
2025-11-13,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Jueves,3,otoño,Crema de calabacín,Pizza margarita,Natillas,9.9,False,False,35,490.0,4.7
2025-11-13,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Jueves,3,otoño,Ensalada de wakame,Curry rojo de pollo,Natillas,9.9,False,False,66,726.0,3.6
2025-11-13,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Jueves,3,otoño,Pimientos del piquillo rellenos,Arroz negro,Natillas,9.9,False,False,23,333.5,4.6
2025-11-13,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Jueves,3,otoño,Ensalada templada,Entrecot a la brasa,Natillas,9.9,False,False,46,690.0,4.5
2025-11-13,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Jueves,3,otoño,Sopa de lentejas rojas,Tofu salteado,Natillas,9.9,False,False,23,276.0,4.1
2025-11-13,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Jueves,3,otoño,Ensalada de mariscos,Gambas a la plancha,Natillas,9.9,False,False,32,512.0,3.2
2025-11-13,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Jueves,3,otoño,Quesadillas de queso,Fajitas de ternera,Natillas,9.9,False,False,50,550.0,3.4
2025-11-14,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,11.0,False,False,25,312.5,3.2
2025-11-14,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Viernes,4,otoño,Sopa minestrone,Musaka griega,Coulant de chocolate,11.0,False,False,31,403.0,3.9
2025-11-14,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Viernes,4,otoño,Puchero madrileño,Callos a la madrileña,Coulant de chocolate,11.0,False,False,23,264.5,4.2
2025-11-14,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Viernes,4,otoño,Antipasto variado,Ravioli de ricotta,Coulant de chocolate,11.0,False,False,36,504.0,3.8
2025-11-14,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Viernes,4,otoño,Edamame,Arroz frito con gambas,Coulant de chocolate,11.0,False,False,43,473.0,4.1
2025-11-14,6,La Albufera,Arrocería,"Calle Pedro Teixeira 8, Madrid",14.5,Viernes,4,otoño,Sopa de pescado,Fideuá,Coulant de chocolate,11.0,False,False,22,319.0,4.4
2025-11-14,7,El Asador de Azca,Asador,"Paseo de la Castellana 93, Madrid",15.0,Viernes,4,otoño,Patatas revolconas,Chuletas de cordero,Coulant de chocolate,11.0,False,False,24,360.0,4.4
2025-11-14,8,Verde & Más,Vegetariana,"Calle Sor Ángela de la Cruz 4, Madrid",12.0,Viernes,4,otoño,Rollitos de col,Bowl de lentejas,Coulant de chocolate,11.0,False,False,19,228.0,3.7
2025-11-14,9,Marisquería Nautilus,Marisquería,"Calle Orense 68, Madrid",16.0,Viernes,4,otoño,Sopa de pescado,Rape alangostado,Coulant de chocolate,11.0,False,False,24,384.0,3.3
2025-11-14,10,Taquería La Lupe,Mexicana,"Calle Capitán Haya 1, Madrid",11.0,Viernes,4,otoño,Totopos con pico de gallo,Chili con carne,Coulant de chocolate,11.0,False,False,23,253.0,4.5
2025-11-17,1,Casa Hortensia,Tradicional Española,"Calle Orense 32, Madrid",12.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,11.0,False,False,36,450.0,5.0
2025-11-17,2,El Rincón de Azca,Mediterránea,"Paseo de la Castellana 89, Madrid",13.0,Lunes,0,otoño,Ensalada templada de setas,Dorada al horno,Arroz con leche,11.0,False,False,43,559.0,4.1
2025-11-17,3,La Taberna del Volapié,Tradicional Española,"Calle Rosario Pino 12, Madrid",11.5,Lunes,0,otoño,Sopa castellana,Pollo asado con patatas,Arroz con leche,11.0,False,False,33,379.5,3.8
2025-11-17,4,Trattoria Azca,Italiana,"Calle Capitán Haya 19, Madrid",14.0,Lunes,0,otoño,Minestrone,Pasta carbonara,Arroz con leche,11.0,False,False,45,630.0,3.3
2025-11-17,5,Wok Garden,Asiática,"Calle Orense 16, Madrid",11.0,Lunes,0,otoño,Sopa de miso,Pollo teriyaki,Arroz con leche,11.0,False,False,57,627.0,2.7
